pathogen,checkpoint,model size,mode,Fold,Label,Prob,Preds
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6825758,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7011491,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7102826,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7181213,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7023636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7379241,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7365109,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.69442266,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7213154,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7075567,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7314678,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.73394096,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.70206696,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7213443,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6935321,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6714755,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.64827484,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.64682716,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66777086,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.5514131,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.63960135,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.62192214,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.62768346,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6031819,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66865796,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6659229,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.612819,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.62989944,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6444043,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6428907,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.64405394,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66210645,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6566741,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6596105,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6674518,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6084765,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.576245,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6938131,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.5508757,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66117454,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6769343,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6489781,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6497076,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.69455713,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.68150187,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6241338,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.69128776,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6837142,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66569555,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.69063514,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6212243,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.68734497,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.68838227,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.68565094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.64924073,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6699018,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66500497,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66082525,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6652094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66371554,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6693205,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6455564,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.57254905,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6456702,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.62042594,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6697208,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6683673,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65965456,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6468769,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.53807193,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5893768,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.56702745,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.58560437,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.627845,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5970109,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.60002905,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5088871,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.51187634,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5819664,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.50823146,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.64519197,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5613371,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5666304,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.55352813,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.61489797,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5453233,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6214341,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6262692,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.60384536,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.53537065,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5430702,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.53695345,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.59511787,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.57214636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5724208,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.62316674,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6233859,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5591223,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66696787,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6531151,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6132833,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.616874,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.587894,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5088,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6500853,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.60016125,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6009057,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6678836,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6628508,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65143055,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6570956,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.60646796,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6318612,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6632127,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6661642,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6591632,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6623208,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.63481647,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6125581,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6574761,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66870856,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6543013,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6646518,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6557369,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.64835995,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6437235,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6556401,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.656481,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6387033,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66574955,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66901153,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6336853,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6687457,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6563295,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6544497,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6666791,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6679678,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6498254,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6678073,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6672058,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65588593,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6547175,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6658872,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6627086,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6632935,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6608269,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6692687,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6637172,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66936356,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6651353,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6652474,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6410333,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6671639,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66670364,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6678301,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65854466,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6592353,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65205103,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.664204,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.64924073,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6699018,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66500497,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66082525,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6652094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66371554,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6693205,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6455564,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.57254905,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6456702,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.62042594,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6697208,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6683673,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65965456,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6468769,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6678271,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66827923,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65527683,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6685087,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6686367,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6714755,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.64827496,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.64682716,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.66777086,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.5514132,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6396014,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.62192214,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6276834,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6031819,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.668658,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.665923,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.665107,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6277459,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.669191,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6598758,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66897094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66612804,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6139493,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5856038,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.67041034,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6544818,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6651332,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6619324,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66153497,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6491368,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6563096,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65538716,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6398399,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.63104147,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65746486,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5916238,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.63874424,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6665388,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6156495,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6565942,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6497615,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6463038,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66369116,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66714865,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6497359,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6487288,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6489694,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6684332,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5746815,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6622969,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6634083,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6513454,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6638547,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6672523,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6563394,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.645004,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6623344,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6206309,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66136825,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.660254,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6573481,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6573023,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6308301,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6128191,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6298995,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6444044,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.64289075,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.644054,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66210645,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6566741,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65961057,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6674518,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66977096,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.66927016,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6426011,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6677132,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6397539,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5985209,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.62461007,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65175295,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.53483576,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.5816656,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6526531,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.65517974,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.61518604,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6291473,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6335,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6304856,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,0,0.6213836,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.840178,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8397165,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.83998746,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8425636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8400345,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8638756,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.86378115,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.86377877,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8649517,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8641377,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8639546,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.86370635,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8636095,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.86382693,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.86379015,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6081208,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.56862897,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.57207686,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.619395,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.5870078,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.58633894,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.59589505,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.59228086,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.5939592,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6149373,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.53538245,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.63447964,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6263936,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.628534,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.636424,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.6181455,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.62947243,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.63714385,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.63632274,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88162005,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88044834,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8803024,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8807531,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8817094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88175726,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88047355,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8803373,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88163006,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88034153,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88085186,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8804451,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88180155,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8815033,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88044584,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8815571,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8813735,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.8814279,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.88128793,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,full,2,1,0.7085715,1
